"product_id","name","value"
"100430466","Робочій діапазон температур, С","От - 20 до + 52"
"100430466","Тепловиробництво, Квт","11,13"
"100430466","EER","3,44"
"100430466","Гарантія, м","24"
"100430466","Класс енергосбереження","A++"
"100430466","Країна виробник","China"
"100430466","Холодовиробництво","10,55"
"100430466","Розмір внутр. блока, мм","1360*249*774"
"100430469","COP","3,73"
"100430469","Фреон","R410"
"100430469","Робочій діапазон температур, С","От - 15 до + 52"
"100430469","Тепловиробництво, Квт","11,13"
"100430469","EER","3,45"
"100430469","Гарантія, м","24"
"100430469","Класс енергосбереження","A++"
"100430469","Країна виробник","China"
"100430469","Холодовиробництво","10,55"
"100430469","Розмір внутр. блока, мм","840*245*840"
"100421500","Вага, кг","220"
"100421500","Холодопродуктивність, кВт","30"
"100421500","Теплопродуктивність, кВт","0"
"100421500","Размер (Ширина*глубина*высота), мм","1100*1150*1100"
"100421501","Вага, кг","240"
"100421501","Холодопродуктивність, кВт","35"
"100421501","Теплопродуктивність, кВт","0"
"100421501","Размер (Ширина*глубина*высота), мм","1100*1250*1100"
"100421502","Вага, кг","310"
"100421502","Холодопродуктивність, кВт","40"
"100421502","Теплопродуктивність, кВт","0"
"100421502","Размер (Ширина*глубина*высота), мм","1500*1100*1300"
"100421503","Вага, кг","355"
"100421503","Холодопродуктивність, кВт","50"
"100421503","Теплопродуктивність, кВт","0"
"100421503","Размер (Ширина*глубина*высота), мм","2100*1300*1100"
"100421504","Вага, кг","435"
"100421504","Холодопродуктивність, кВт","60"
"100421504","Теплопродуктивність, кВт","0"
"100421504","Размер (Ширина*глубина*высота), мм","2100*1200*1100"
"100421505","Вага, кг","460"
"100421505","Холодопродуктивність, кВт","70"
"100421505","Теплопродуктивність, кВт","0"
"100421505","Размер (Ширина*глубина*высота), мм","2100*1100*1300"
"100421506","Вага, кг","710"
"100421506","Холодопродуктивність, кВт","90"
"100421506","Теплопродуктивність, кВт","0"
"100421506","Размер (Ширина*глубина*высота), мм","2100*1100*1400"
"100421507","Вага, кг","870"
"100421507","Холодопродуктивність, кВт","105"
"100421507","Теплопродуктивність, кВт","0"
"100421507","Размер (Ширина*глубина*высота), мм","2300*1500*1100"
"100423476","Вага, кг","30"
"100423476","Холодопродуктивність, кВт","7,3"
"100423476","Теплопродуктивність, кВт","8,8"
"100423476","Размер (Ширина*глубина*высота), мм","1345/450/215"
"100423477","Вага, кг","32,5"
"100423477","Холодопродуктивність, кВт","9,8"
"100423477","Теплопродуктивність, кВт","10,2"
"100423477","Размер (Ширина*глубина*высота), мм","1545х450х215"
"100423474","Вага, кг","25"
"100423474","Холодопродуктивність, кВт","3,11"
"100423474","Теплопродуктивність, кВт","4,55"
"100423474","Размер (Ширина*глубина*высота), мм","1070х520х220"
"100423475","Вага, кг","28,5"
"100423475","Холодопродуктивність, кВт","7,7"
"100423475","Теплопродуктивність, кВт","8,44"
"100423475","Размер (Ширина*глубина*высота), мм","1345/450/215"
"100433792","COP","4,6"
"100433792","Фреон","R22"
"100433792","Робочій діапазон температур, С","От - 23  до + 55"
"100433792","Тепловиробництво, Квт","5,82"
"100433792","EER","7,1"
"100433792","Гарантія, м","24"
"100433792","Класс енергосбереження","A++"
"100433792","Країна виробник","China"
"100433792","Холодовиробництво","5,6"
"100433792","Розмір внутр. блока, мм","880*674*210"
"100433793","COP","4,6"
"100433793","Фреон","R32"
"100433793","Робочій діапазон температур, С","От -23 до + 55"
"100433793","Тепловиробництво, Квт","5,87"
"100433793","EER","7,1"
"100433793","Гарантія, м","24"
"100433793","Класс енергосбереження","A++"
"100433793","Країна виробник","China"
"100433793","Холодовиробництво","5,68"
"100433793","Розмір внутр. блока, мм","1068*675*235"
"100432121","Електрична потужність, кВт","2"
"100432121","Вага, кг","17,35"
"100432121","Гарантія, м","24"
"100432121","Тип внутрішнього бака","з нержавіючої сталі"
"100432121","Розмір ( ширина, глибина, висота), мм","980*306*496"
"100432121","Країна виробник","China"
"100432121","Об'єм, л","80"
"100419578","Гарантія, м","24"
"100419578","Вага, кг","160"
"100419578"," 	Розмір (Ширина*глибина*висота), мм","1050*1050*2090"
"100419578","Країна виробник","EU"
"100419578","Об'єм, л","1000"
"100419579","Гарантія, м","24"
"100419579","Вага, кг","136"
"100419579"," 	Розмір (Ширина*глибина*висота), мм","800*800*1975"
"100419579","Країна виробник","EU"
"100419579","Об'єм, л","500"
"100420819","Живлення, В/Гц/Ф","230"
"100420819","Потужність нагріву, кВт","0"
"100420819","Max. висота встановлення, м","5,5"
"100420819","Продуктивність повітря","3 035"
"100420819","Max. ширина дверей, м","1,3"
"100420819","Розмір ( довж, шир, вис), мм","1259*231*291"
"100420818","Живлення, В/Гц/Ф","230"
"100420818","Потужність нагріву, кВт","0"
"100420818","Max. висота встановлення, м","5,5"
"100420818","Продуктивність повітря","3 050"
"100420818","Max. ширина дверей, м","1"
"100420818","Розмір ( довж, шир, вис), мм","1255*231*291"
"100420815","Живлення, В/Гц/Ф","230"
"100420815","Потужність нагріву, кВт","0"
"100420815","Max. висота встановлення, м","3,5"
"100420815","Продуктивність повітря","4 500"
"100420815","Max. ширина дверей, м","1,8"
"100420815","Розмір ( довж, шир, вис), мм","1852*212*269"
"100420814","Живлення, В/Гц/Ф","230"
"100420814","Потужність нагріву, кВт","0"
"100420814","Max. висота встановлення, м","3,5"
"100420814","Продуктивність повітря","3 930"
"100420814","Max. ширина дверей, м","1,6"
"100420814","Розмір ( довж, шир, вис), мм","1651*212*269"
"100420817","Живлення, В/Гц/Ф","230"
"100420817","Потужність нагріву, кВт","0"
"100420817","Max. висота встановлення, м","5,5"
"100420817","Продуктивність повітря","3 050"
"100420817","Max. ширина дверей, м","1"
"100420817","Розмір ( довж, шир, вис), мм","1255*231*291"
"100420816","Живлення, В/Гц/Ф","230"
"100420816","Потужність нагріву, кВт","0"
"100420816","Max. висота встановлення, м","3,5"
"100420816","Продуктивність повітря","5 065"
"100420816","Max. ширина дверей, м","2"
"100420816","Розмір ( довж, шир, вис), мм","2053*212*269"
"100419576","Гарантія, м","24"
"100419576","Вага, кг","110"
"100419576"," 	Розмір (Ширина*глибина*висота), мм","800*800*1950"
"100419576","Країна виробник","EU"
"100419576","Об'єм, л","500"
"100419577","Гарантія, м","24"
"100419577","Вага, кг","140"
"100419577"," 	Розмір (Ширина*глибина*висота), мм","950*950*2005"
"100419577","Країна виробник","EU"
"100419577","Об'єм, л","800"
"100420813","Живлення, В/Гц/Ф","230"
"100420813","Потужність нагріву, кВт","0"
"100420813","Max. висота встановлення, м","3,5"
"100420813","Продуктивність повітря","3 370"
"100420813","Max. ширина дверей, м","1,4"
"100420813","Розмір ( довж, шир, вис), мм","1450*212*269"
"100420812","Живлення, В/Гц/Ф","230"
"100420812","Потужність нагріву, кВт","0"
"100420812","Max. висота встановлення, м","3,5"
"100420812","Продуктивність повітря","2 800"
"100420812","Max. ширина дверей, м","1,2"
"100420812","Розмір ( довж, шир, вис), мм","1249*212*269"
"100426818","Гарантія, м","0"
"100426818","Вага, кг","0"
"100426818","Корисна потужність, кВт","0"
"100426818","Країна виробник","Italy"
"100426818","Розмір ( ширина, глибина, висота), мм","0"
"000017956","COP","0"
"000017956","Робочій діапазон температур, С","0"
"000017956","EER","0"
"000017956","Тепловиробництво, Квт","7,5"
"000017956","Гарантія, м","36"
"000017956","Класс енергосбереження","0"
"000017956","Країна виробник","Korea"
"000017956","Холодовиробництво","6,7"
"000017956","Розмір внутр. блока, мм","1030*325*255"
"000017955","COP","0"
"000017955","Робочій діапазон температур, С","0"
"000017955","EER","0"
"000017955","Тепловиробництво, Квт","2,9"
"000017955","Гарантія, м","36"
"000017955","Класс енергосбереження","0"
"000017955","Країна виробник","Korea"
"000017955","Холодовиробництво","2,6"
"000017955","Розмір внутр. блока, мм","900*490*200"
"000017954","COP","0"
"000017954","Робочій діапазон температур, С","0"
"000017954","EER","0"
"000017954","Тепловиробництво, Квт","2,3"
"000017954","Гарантія, м","36"
"000017954","Класс енергосбереження","0"
"000017954","Країна виробник","Korea"
"000017954","Холодовиробництво","2,1"
"000017954","Розмір внутр. блока, мм","570*214*570"
"000017953","COP","0"
"000017953","Робочій діапазон температур, С","0"
"000017953","EER","0"
"000017953","Тепловиробництво, Квт","1,6"
"000017953","Гарантія, м","36"
"000017953","Класс енергосбереження","0"
"000017953","Країна виробник","Korea"
"000017953","Холодовиробництво","1,5"
"000017953","Розмір внутр. блока, мм","570*214*570"
"000008339","Вага, кг","19,8"
"000008339","Холодопродуктивність, кВт","0"
"000008339","Теплопродуктивність, кВт","0"
"000008339","Розмір ( ширина, глибина, висота), мм","340*630*610"
"100426743","Гарантія, м","24"
"100426743","Вага, кг","32"
"100426743","Корисна потужність, кВт","24/28"
"100426743","Країна виробник","Italy"
"100426743","Розмір ( ширина, глибина, висота), мм","440*276*748"
"100422070","COP","0"
"100422070","Робочій діапазон температур, С","0"
"100422070","EER","0"
"100422070","Тепловиробництво, Квт","0"
"100422070","Гарантія, м","0"
"100422070","Класс енергосбереження","0"
"100422070","Країна виробник","Korea"
"100422070","Холодовиробництво","0"
"100422070","Розмір внутр. блока, мм","0"
"100426740","Гарантія, м","24"
"100426740","Вага, кг","42,4"
"100426740","Корисна потужність, кВт","32"
"100426740","Країна виробник","Italy"
"100426740","Розмір ( ширина, глибина, висота), мм","440*340*751"
"100426747","Гарантія, м","24"
"100426747","Вага, кг","42,5"
"100426747","Корисна потужність, кВт","32"
"100426747","Країна виробник","Italy"
"100426747","Розмір ( ширина, глибина, висота), мм","440*350*830"
"100426746","Гарантія, м","24"
"100426746","Вага, кг","45,9"
"100426746","Корисна потужність, кВт","32"
"100426746","Країна виробник","Italy"
"100426746","Розмір ( ширина, глибина, висота), мм","440*350*830"
"000017959","COP","0"
"000017959","Робочій діапазон температур, С","0"
"000017959","EER","0"
"000017959","Тепловиробництво, Квт","7,5"
"000017959","Гарантія, м","36"
"000017959","Класс енергосбереження","0"
"000017959","Країна виробник","Korea"
"000017959","Холодовиробництво","6,7"
"000017959","Розмір внутр. блока, мм","1030*325*250"
"100426744","Гарантія, м","24"
"100426744","Вага, кг","33,4"
"100426744","Корисна потужність, кВт","34,2/34,2"
"100426744","Країна виробник","Italy"
"100426744","Розмір ( ширина, глибина, висота), мм","440*276*748"
"100433640","COP","4"
"100433640","Фреон","R410"
"100433640","Робочій діапазон температур, С","От - 15 до + 46"
"100433640","Тепловиробництво, Квт","15,5"
"100433640","EER","5,6"
"100433640","Гарантія, м","36"
"100433640","Класс енергосбереження","SEER A+"
"100433640","Країна виробник","China"
"100433640","Холодовиробництво","13,4"
"100433640","Розмір внутр. блока, мм","245*840*840"
"100433641","COP","4"
"100433641","Фреон","R410"
"100433641","Робочій діапазон температур, С","От - 15 до + 46"
"100433641","Тепловиробництво, Квт","18"
"100433641","EER","5,7"
"100433641","Гарантія, м","36"
"100433641","Класс енергосбереження","SEER A+"
"100433641","Країна виробник","China"
"100433641","Холодовиробництво","15,1"
"100433641","Розмір внутр. блока, мм","287*840*840"
"100433646","COP","4"
"100433646","Фреон","R410"
"100433646","Робочій діапазон температур, С","От - 15 до + 46"
"100433646","Тепловиробництво, Квт","5,57"
"100433646","EER","6,1"
"100433646","Гарантія, м","36"
"100433646","Класс енергосбереження","SEER A++"
"100433646","Країна виробник","China"
"100433646","Холодовиробництво","5,3"
"100433646","Розмір внутр. блока, мм","1068*675*235"
"100433863","Площа обігріву м2","0"
"100433863","Розміри приладу мм","830*400*90"
"100433863","Країна виробник","China"
"100433863","Потужність, Вт","2"
"100430511"," Гарантія, м","12"
"100430511","Вага, кг","3,2"
"100430511","Максимальний опір системи, м","10"
"100430511","Країна виробник","Poland"
"100430511","Максимальна продуктивність, м³/год","8,8"
"100430510"," Гарантія, м","12"
"100430510","Вага, кг","3,2"
"100430510","Максимальний опір системи, м","10"
"100430510","Країна виробник","Poland"
"100430510","Максимальна продуктивність, м³/год","8,8"
"000009354","Вага, кг","19,5"
"000009354","Холодопродуктивність, кВт","0"
"000009354","Теплопродуктивність, кВт","0"
"000009354","Розмір ( ширина, глибина, висота), мм","500*250*520"
"100430512"," Гарантія, м","12"
"100430512","Вага, кг","3,2"
"100430512","Максимальний опір системи, м","12"
"100430512","Країна виробник","Poland"
"100430512","Максимальна продуктивність, м³/год","9.95"
"000009353","Вага, кг","0"
"000009353","Холодопродуктивність, кВт","0"
"000009353","Теплопродуктивність, кВт","0"
"000009353","Размер (Ширина*глубина*высота), мм","0"
"100435232","COP","4"
"100435232","Фреон","R32"
"100435232","Робочій діапазон температур, С","0 +50 / -15 +24"
"100435232","Тепловиробництво, Квт","25"
"100435232","EER","6,4"
"100435232","Гарантія, м","24"
"100435232","Класс енергосбереження","SEER A++"
"100435232","Країна виробник","China"
"100435232","Холодовиробництво","24"
"100435232","Розмір внутр. блока, мм","1083*336*244"
"100435231","COP","4"
"100435231","Фреон","R32"
"100435231","Робочій діапазон температур, С","0 +50 / -15 +24"
"100435231","Тепловиробництво, Квт","19"
"100435231","EER","7"
"100435231","Гарантія, м","24"
"100435231","Класс енергосбереження","SEER A++"
"100435231","Країна виробник","China"
"100435231","Холодовиробництво","18"
"100435231","Розмір внутр. блока, мм","969*320*241"
"100435230","COP","3,4"
"100435230","Фреон","R32"
"100435230","Робочій діапазон температур, С","0 +50 / -15 +24"
"100435230","Тепловиробництво, Квт","12"
"100435230","EER","5,1"
"100435230","Гарантія, м","24"
"100435230","Класс енергосбереження","SEER A"
"100435230","Країна виробник","China"
"100435230","Холодовиробництво","11,5"
"100435230","Розмір внутр. блока, мм","835*300*540"
"100423886","Товщина стінки, мм","0"
"100423886","Внутрішній діаметр, мм","0"
"100423886","Країна виробник","Czechia"
"100423886","Максимальна робоча температура,С","0"
"100423886","Максамальний робочий тиск, бар","0"
"000008488","Вага, кг","23"
"000008488","Холодопродуктивність, кВт","4 250"
"000008488","Теплопродуктивність, кВт","9 210"
"000008488","Размер (Ширина*глубина*высота), мм","1070*220*520"
"000008484","Вага, кг","12"
"000008484","Холодопродуктивність, кВт","2 000"
"000008484","Теплопродуктивність, кВт","4 330"
"000008484","Размер (Ширина*глубина*высота), мм","670*220*520"
"000008486","Вага, кг","16"
"000008486","Холодопродуктивність, кВт","3 020"
"000008486","Теплопродуктивність, кВт","6 140"
"000008486","Размер (Ширина*глубина*высота), мм","870*220*520"
"100419778","Гарантія, м","0"
"100419778","Країна виробник","Italy"
"100419779","Гарантія, м","0"
"100419779","Країна виробник","Italy"
"100419774","Гарантія, м","0"
"100419774","Країна виробник","Italy"
"100419775","Гарантія, м","0"
"100419775","Країна виробник","Italy"
"100419776","Гарантія, м","0"
"100419776","Країна виробник","Italy"
"100419777","Гарантія, м","0"
"100419777","Країна виробник","Italy"
"100419770","Гарантія, м","0"
"100419770","Країна виробник","Italy"
"000015976","Вага, кг","44"
"000015976","Холодопродуктивність, кВт","12,5"
"000015976","Теплопродуктивність, кВт","28,84"
"000015976","Размер (Ширина*глубина*высота), мм","1160*200*1200"
"100419772","Гарантія, м","0"
"100419772","Країна виробник","Italy"
"100419773","Гарантія, м","0"
"100419773","Країна виробник","Italy"
"100419824","Гарантія, м","0"
"100419824","Країна виробник","Italy"
"100419825","Гарантія, м","0"
"100419825","Країна виробник","Italy"
"100419826","Гарантія, м","0"
"100419826","Країна виробник","Italy"
"100419827","Гарантія, м","0"
"100419827","Країна виробник","Italy"
"100419820","Гарантія, м","0"
"100419820","Країна виробник","Italy"
"100419821","Гарантія, м","0"
"100419821","Країна виробник","Italy"
"100419822","Гарантія, м","0"
"100419822","Країна виробник","Italy"
"100419823","Гарантія, м","0"
"100419823","Країна виробник","Italy"
"100429302","Гарантія, м","24"
"100429302","Вага, кг","32"
"100429302","Корисна потужність, кВт","20,5/24"
"100429302","Країна виробник","Italy"
"100429302","Розмір ( ширина, глибина, висота), мм","440*276*687"
"100419828","Гарантія, м","0"
"100419828","Країна виробник","Italy"
"100419829","Гарантія, м","0"
"100419829","Країна виробник","Italy"
"100435607","COP","4,4"
"100435607","Фреон","R32"
"100435607","Робочій діапазон температур, С","-15 +46 / -20 +24"
"100435607","Тепловиробництво, Квт","11,2"
"100435607","EER","6,1"
"100435607","Гарантія, м","36"
"100435607","Класс енергосбереження","SEER A++"
"100435607","Країна виробник","China"
"100435607","Холодовиробництво","10"
"100435607","Розмір внутр. блока, мм","0"
"000004708","Вага, кг","18,1"
"000004708","Холодопродуктивність, кВт","0"
"000004708","Теплопродуктивність, кВт","0"
"000004708","Розмір ( ширина, глибина, висота), мм","530*540*331"
"000004617","Вага, кг","8,72"
"000004617","Холодопродуктивність, кВт","0"
"000004617","Теплопродуктивність, кВт","0"
"000004617","Розмір ( ширина, глибина, висота), мм","200*490*290"
"000004734","Вага, кг","57,1"
"000004734","Холодопродуктивність, кВт","0"
"000004734","Теплопродуктивність, кВт","0"
"000004734","Розмір ( ширина, глибина, висота), мм","885*840*581"
"100423102","Гарантія, м","0"
"100423102","Країна виробник","Italy"
"100431819","Гарантія, м","0"
"100431819","Вага, кг","0"
"100431819","Корисна потужність, кВт","0"
"100431819","Країна виробник","Italy"
"100431819","Розмір ( ширина, глибина, висота), мм","0"
"000026299","Гарантія, м","12"
"000026299","Вага, кг","0"
"000026299","Корисна потужність, кВт","314"
"000026299","Країна виробник","Turkey"
"000026299","Розмір ( ширина, глибина, висота), мм","1810*2150*2020"
"000008393","Вага, кг","25,5"
"000008393","Холодопродуктивність, кВт","0"
"000008393","Теплопродуктивність, кВт","0"
"000008393","Розмір ( ширина, глибина, висота), мм","340*540*343"
"000008397","Вага, кг","78"
"000008397","Холодопродуктивність, кВт","0"
"000008397","Теплопродуктивність, кВт","0"
"000008397","Розмір ( ширина, глибина, висота), мм","560*960*553"
"000418717","COP","4,2"
"000418717","Фреон","R410"
"000418717","Робочій діапазон температур, С","От - 10 до + 43"
"000418717","Тепловиробництво, Квт","3,2"
"000418717","EER","7,2"
"000418717","Гарантія, м","36"
"000418717","Класс енергосбереження","SEER A++"
"000418717","Країна виробник","Thailand"
"000418717","Холодовиробництво","2,5"
"000418717","Розмір внутр. блока, мм","740*210*250"
"000025408","Висота радіатора, мм","300"
"000025408","Гарантія, м","12"
"000025408","Тип сталевого радіатора","22"
"000025408","Теплова потужність при дельта t=70C, Вт","1935"
"000025408","Країна виробник","Germany"
"000025408","Розмір ( ширина, глибина, висота), мм","1200*105*300"
"000025409","Висота радіатора, мм","300"
"000025409","Гарантія, м","12"
"000025409","Тип сталевого радіатора","22"
"000025409","Теплова потужність при дельта t=70C, Вт","2256"
"000025409","Країна виробник","Germany"
"000025409","Розмір ( ширина, глибина, висота), мм","1400*105*300"
"000025404","Висота радіатора, мм","300"
"000025404","Гарантія, м","12"
"000025404","Тип сталевого радіатора","22"
"000025404","Теплова потужність при дельта t=70C, Вт","1290"
"000025404","Країна виробник","Germany"
"000025404","Розмір ( ширина, глибина, висота), мм","800*105*300"
"000025405","Висота радіатора, мм","300"
"000025405","Гарантія, м","12"
"000025405","Тип сталевого радіатора","22"
"000025405","Теплова потужність при дельта t=70C, Вт","1450"
"000025405","Країна виробник","Germany"
"000025405","Розмір ( ширина, глибина, висота), мм","900*105*300"
"000025406","Висота радіатора, мм","300"
"000025406","Гарантія, м","12"
"000025406","Тип сталевого радіатора","22"
"000025406","Теплова потужність при дельта t=70C, Вт","1611"
"000025406","Країна виробник","Germany"
"000025406","Розмір ( ширина, глибина, висота), мм","1000*105*300"
"000025407","Висота радіатора, мм","300"
"000025407","Гарантія, м","12"
"000025407","Тип сталевого радіатора","22"
"000025407","Теплова потужність при дельта t=70C, Вт","1773"
"000025407","Країна виробник","Germany"
"000025407","Розмір ( ширина, глибина, висота), мм","1100*105*300"
"000025400","Висота радіатора, мм","300"
"000025400","Гарантія, м","12"
"000025400","Тип сталевого радіатора","22"
"000025400","Теплова потужність при дельта t=70C, Вт","967"
"000025400","Країна виробник","Germany"
"000025400","Розмір ( ширина, глибина, висота), мм","600*105*300"
"000025402","Висота радіатора, мм","300"
"000025402","Гарантія, м","12"
"000025402","Тип сталевого радіатора","22"
"000025402","Теплова потужність при дельта t=70C, Вт","1128"
"000025402","Країна виробник","Germany"
"000025402","Розмір ( ширина, глибина, висота), мм","700*105*300"
"100423789","Товщина стінки, мм","9,3"
"100423789","Внутрішній діаметр, мм","0"
"100423789","Країна виробник","Czechia"
"100423789","Максимальна робоча температура,С","95"
"100423789","Максамальний робочий тиск, бар","20"
"000025399","Висота радіатора, мм","300"
"000025399","Гарантія, м","12"
"000025399","Тип сталевого радіатора","22"
"000025399","Теплова потужність при дельта t=70C, Вт","806"
"000025399","Країна виробник","Germany"
"000025399","Розмір ( ширина, глибина, висота), мм","500*105*300"
"100427294","COP","3,61"
"100427294","Фреон","R410"
"100427294","Робочій діапазон температур, С","От - 15 до + 46"
"100427294","Тепловиробництво, Квт","5,57"
"100427294","EER","3,21"
"100427294","Гарантія, м","36"
"100427294","Класс енергосбереження","SEER A++"
"100427294","Країна виробник","China"
"100427294","Холодовиробництво","5,28"
"100427294","Розмір внутр. блока, мм","210*635*920"
"000025397","Висота радіатора, мм","300"
"000025397","Гарантія, м","12"
"000025397","Тип сталевого радіатора","22"
"000025397","Теплова потужність при дельта t=70C, Вт","645"
"000025397","Країна виробник","Germany"
"000025397","Розмір ( ширина, глибина, висота), мм","400*105*300"
"100427293","COP","3,2"
"100427293","Фреон","R410"
"100427293","Робочій діапазон температур, С","От - 15 до + 46"
"100427293","Тепловиробництво, Квт","3,8"
"100427293","EER","2,8"
"100427293","Гарантія, м","36"
"100427293","Класс енергосбереження","SEER A++"
"100427293","Країна виробник","China"
"100427293","Холодовиробництво","3,52"
"100427293","Розмір внутр. блока, мм","210*635*700"
"100427290","COP","4"
"100427290","Фреон","R410"
"100427290","Робочій діапазон температур, С","От - 15 до + 43"
"100427290","Тепловиробництво, Квт","11,14"
"100427290","EER","5,85"
"100427290","Гарантія, м","36"
"100427290","Класс енергосбереження","SEER A+"
"100427290","Країна виробник","China"
"100427290","Холодовиробництво","10,55"
"100427290","Розмір внутр. блока, мм","245*840*840"
"100428020","Площа обігріву м2","10"
"100428020","Розміри приладу мм","680*460**115"
"100428020","Країна виробник","Ukraine"
"100428020","Потужність, Вт","1"
"100428021","Площа обігріву м2","15"
"100428021","Розміри приладу мм","460*805*115"
"100428021","Країна виробник","Ukraine"
"100428021","Потужність, Вт","1,5"
"100428022","Площа обігріву м2","20"
"100428022","Розміри приладу мм","460*930*115"
"100428022","Країна виробник","Ukraine"
"100428022","Потужність, Вт","2"
"100428023","Площа обігріву м2","25"
"100428023","Розміри приладу мм","460*1055*115"
"100428023","Країна виробник","Ukraine"
"100428023","Потужність, Вт","2,5"
"100422885","COP","0"
"100422885","Робочій діапазон температур, С","0"
"100422885","EER","0"
"100422885","Тепловиробництво, Квт","4,1"
"100422885","Гарантія, м","24"
"100422885","Класс енергосбереження","0"
"100422885","Країна виробник","China"
"100422885","Холодовиробництво","3,5"
"100422885","Розмір внутр. блока, мм","265*790*198"
"100422886","COP","0"
"100422886","Робочій діапазон температур, С","0"
"100422886","EER","0"
"100422886","Тепловиробництво, Квт","5,2"
"100422886","Гарантія, м","24"
"100422886","Класс енергосбереження","0"
"100422886","Країна виробник","China"
"100422886","Холодовиробництво","5,1"
"100422886","Розмір внутр. блока, мм","292*920*223"
"100431077","Гарантія, м","24"
"100431077","Вага, кг","29"
"100431077","Корисна потужність, кВт","23,8"
"100431077","Країна виробник","Italy"
"100431077","Розмір ( ширина, глибина, висота), мм","440*240*756"
"000004801","Вага, кг","7,1"
"000004801","Холодопродуктивність, кВт","0"
"000004801","Теплопродуктивність, кВт","0"
"000004801","Розмір ( ширина, глибина, висота), мм","440*220*240"
"000004803","Вага, кг","16,4"
"000004803","Холодопродуктивність, кВт","0"
"000004803","Теплопродуктивність, кВт","0"
"000004803","Розмір ( ширина, глибина, висота), мм","960*300*560"
"000004802","Вага, кг","8,6"
"000004802","Холодопродуктивність, кВт","0"
"000004802","Теплопродуктивність, кВт","0"
"000004802","Розмір ( ширина, глибина, висота), мм","540*250*290"
"100427583","Гарантія, м","0"
"100427583","Вага, кг","0"
"100427583","Корисна потужність, кВт","0"
"100427583","Країна виробник","EU"
"100427583","Розмір ( ширина, глибина, висота), мм","0"
"000008827","COP","0"
"000008827","Фреон","0"
"000008827","Робочій діапазон температур, С","0"
"000008827","Тепловиробництво, Квт","0"
"000008827","EER","0"
"000008827","Гарантія, м","0"
"000008827","Класс енергосбереження","0"
"000008827","Країна виробник","Korea"
"000008827","Холодовиробництво","0"
"000008827","Розмір внутр. блока, мм","0"
"100427610","Вага, кг","0"
"100427610","Холодопродуктивність, кВт","0"
"100427610","Теплопродуктивність, кВт","0"
"100427610","Размер (Ширина*глубина*высота), мм","500*340*892"
"100427611","Вага, кг","0"
"100427611","Холодопродуктивність, кВт","0"
"100427611","Теплопродуктивність, кВт","0"
"100427611","Размер (Ширина*глубина*высота), мм","900*320*1340"
"100428370","Вага, кг","101"
"100428370","Холодопродуктивність, кВт","7"
"100428370","Теплопродуктивність, кВт","9"
"100428370","Размер (Ширина*глубина*высота), мм","900*320*1340"
"100423827","Товщина стінки, мм","0"
"100423827","Внутрішній діаметр, мм","0"
"100423827","Країна виробник","Czechia"
"100423827","Максимальна робоча температура,С","0"
"100423827","Максамальний робочий тиск, бар","0"
"100423826","Товщина стінки, мм","0"
"100423826","Внутрішній діаметр, мм","0"
"100423826","Країна виробник","Czechia"
"100423826","Максимальна робоча температура,С","0"
"100423826","Максамальний робочий тиск, бар","0"
"100428375","Вага, кг","66"
"100428375","Холодопродуктивність, кВт","7"
"100428375","Теплопродуктивність, кВт","9"
"100428375","Размер (Ширина*глубина*высота), мм","900*320*795"
"100428376","Вага, кг","44"
"100428376","Холодопродуктивність, кВт","10"
"100428376","Теплопродуктивність, кВт","12"
"100428376","Размер (Ширина*глубина*высота), мм","500*340*892"
"100428377","Вага, кг","101"
"100428377","Холодопродуктивність, кВт","10"
"100428377","Теплопродуктивність, кВт","12"
"100428377","Размер (Ширина*глубина*высота), мм","900*320*1340"
"100428378","Вага, кг","101"
"100428378","Холодопродуктивність, кВт","12,2"
"100428378","Теплопродуктивність, кВт","16"
"100428378","Размер (Ширина*глубина*высота), мм","900*320*1340"
"100428379","Вага, кг","44"
"100428379","Холодопродуктивність, кВт","12,2"
"100428379","Теплопродуктивність, кВт","16"
"100428379","Размер (Ширина*глубина*высота), мм","500*340*892"
"100423828","Товщина стінки, мм","0"
"100423828","Внутрішній діаметр, мм","0"
"100423828","Країна виробник","Czechia"
"100423828","Максимальна робоча температура,С","0"
"100423828","Максамальний робочий тиск, бар","0"
"100425610","Гарантія, м","0"
"100425610","Вага, кг","0"
"100425610","Корисна потужність, кВт","0"
"100425610","Країна виробник","Germany"
"100425610","Розмір ( ширина, глибина, висота), мм","0"
"100425611","Гарантія, м","0"
"100425611","Вага, кг","0"
"100425611","Корисна потужність, кВт","0"
"100425611","Країна виробник","Germany"
"100425611","Розмір ( ширина, глибина, висота), мм","0"
"100425612","Гарантія, м","0"
"100425612","Вага, кг","0"
"100425612","Корисна потужність, кВт","0"
"100425612","Країна виробник","Germany"
"100425612","Розмір ( ширина, глибина, висота), мм","0"
"100420248","Вага, кг","2"
"100420248","Холодопродуктивність, кВт","0"
"100420248","Теплопродуктивність, кВт","0"
"100420248","Розмір ( ширина, глибина, висота), мм","540*156*290"
"000011685","Вага, кг","0"
"000011685","Холодопродуктивність, кВт","0"
"000011685","Теплопродуктивність, кВт","0"
"000011685","Размер (Ширина*глубина*высота), мм","0"
"000011684","Вага, кг","0"
"000011684","Холодопродуктивність, кВт","0"
"000011684","Теплопродуктивність, кВт","0"
"000011684","Размер (Ширина*глубина*высота), мм","0"
